DATE,BTC,ETH,BNB,SOL,SPY,NVDA,Oil,Gold,Nasdaq,Energy,Layer0,SmartContract,Lending,Exchange,SocialTokens,Gaming,RealWorldAssets,Energy_Median,Layer0_Median,SmartContract_Median,Lending_Median,Exchange_Median,SocialTokens_Median,Gaming_Median,RealWorldAssets_Median,BTC_pct_change,ETH_pct_change,BNB_pct_change,SOL_pct_change,SPY_pct_change,NVDA_pct_change,Oil_pct_change,Gold_pct_change,Nasdaq_pct_change,Energy_pct_change,Layer0_pct_change,SmartContract_pct_change,Lending_pct_change,Exchange_pct_change,SocialTokens_pct_change,Gaming_pct_change,RealWorldAssets_pct_change,Energy_Median_pct_change,Layer0_Median_pct_change,SmartContract_Median_pct_change,Lending_Median_pct_change,Exchange_Median_pct_change,SocialTokens_Median_pct_change,Gaming_Median_pct_change,RealWorldAssets_Median_pct_change,Corr_ETH,Corr_BNB,Corr_SOL,Corr_SPY,Corr_NVDA,Corr_Oil,Corr_Gold,Corr_Nasdaq
2023-11-07,35443.5625,1888.124268,246.395294,43.092545,432.422729,45.945034,77.37,1973.5,13639.86,0.2178273347,4.929922456,0.05556518578,0.0005198362937,0.04223484593,2.924866341,0.1796091029,0.0303619793,0.2178273347,4.929922456,0.05556518578,0.0005198362937,0.04223484593,2.924866341,0.1796091029,0.0303619793,0.01159309027239086,-0.006165334984809423,-0.03235811495299323,0.022881254748853497,0.002846047618777936,0.004459012046809541,-0.04268745360059378,-0.007593281705722599,0.008956429500295071,-0.0111889023893742,-0.007284487634656278,-0.025667589893907716,-0.02197269873615082,-0.027940999664989086,-0.004378190491426626,-0.003608870031200695,-0.03565859693857698,-0.0111889023893742,-0.007284487634656278,-0.025667589893907716,-0.02197269873615082,-0.027940999664989086,-0.004378190491426626,-0.003608870031200695,-0.03565859693857698,,,,,,,,
2023-11-08,35655.277344,1889.322388,247.123291,43.189888,432.739441,46.563896,75.33,1957.8,13650.41,0.2315166221,5.035977443,0.05602002834,0.0005324717155,0.04265119935,2.982854355,0.1953314828,0.03128274819,0.2315166221,5.035977443,0.05602002834,0.0005324717155,0.04265119935,2.982854355,0.1953314828,0.03128274819,0.005973294699143317,0.0006345556912252803,0.0029545897090064166,0.0022589290096466375,0.0007324129347512365,0.01346961675988756,-0.026366808840636025,-0.00795540917152271,0.0007734683493818562,0.0628446719914808,0.021512506118818386,0.008185747129522136,0.02430654025725265,0.009858054666283422,0.019825868001945857,0.08753665402334132,0.030326378952507893,0.0628446719914808,0.021512506118818386,0.008185747129522136,0.02430654025725265,0.009858054666283422,0.019825868001945857,0.08753665402334132,0.030326378952507893,,,,,,,,
2023-11-09,36693.125,2120.561035,251.510849,45.444828,429.364624,46.939816,75.74,1969.8,13521.45,0.2265527329,5.087985681,0.0532233008,0.0005370711318,0.0429357201,2.998330781,0.2103954663,0.02678069926,0.2265527329,5.087985681,0.0532233008,0.0005370711318,0.0429357201,2.998330781,0.2103954663,0.02678069926,0.02910782732067707,0.12239237118488022,0.01775453047037967,0.052209906170629594,-0.007798727548848472,0.008073207619912148,0.0054427187043673,0.006129328838492265,-0.009447335281504321,-0.021440746478479378,0.010327337361745181,-0.04992370805359003,0.008637860314666845,0.006670873371348529,0.005188461841610703,0.07712010006816983,-0.1439147514360375,-0.021440746478479378,0.010327337361745181,-0.04992370805359003,0.008637860314666845,0.006670873371348529,0.005188461841610703,0.07712010006816983,-0.1439147514360375,,,,,,,,
2023-11-10,37313.96875,2078.289795,251.082367,56.643852,436.064789,48.324512,77.17,1937.7,13798.11,0.2415075637,5.30100194,0.05460549013,0.0005577483582,0.04488247653,3.066912557,0.2192131396,0.03057400367,0.2415075637,5.30100194,0.05460549013,0.0005577483582,0.04488247653,3.066912557,0.2192131396,0.03057400367,0.01691989303173269,-0.019933988837062655,-0.0017036322755206168,0.24643121105002308,0.015604837067340727,0.0294993913056667,0.018880380248217588,-0.016296070667072726,0.02046082335844157,0.06601037475280003,0.041866520928992346,0.025969628137005873,0.038499977332052904,0.045341185042800713,0.022873318859477854,0.04190999670794704,0.14164321749677877,0.06601037475280003,0.041866520928992346,0.025969628137005873,0.038499977332052904,0.045341185042800713,0.022873318859477854,0.04190999670794704,0.14164321749677877,,,,,,,,
2023-11-13,36502.355469,2055.265381,241.335068,51.907051,435.649109,48.609451,78.26,1950.2,13767.74,0.2381319603,5.352452191,0.05364065969,0.0005156339376,0.2437505331,3.038522984,0.2346471332,0.03312685485,0.2381319603,5.352452191,0.05364065969,0.0005156339376,0.2437505331,3.038522984,0.2346471332,0.03312685485,-0.02175092353316066,-0.01107853873670206,-0.038821121198048925,-0.08362427399887984,-0.0009532528433521259,0.005896365802928294,0.014124659841907583,0.006450946999019491,-0.0022010260825577888,-0.013977216068450704,0.00970575970021259,-0.017669110518063635,-0.0755079239245352,4.430861929757244,-0.009256727237039408,0.0704063343473047,0.08349744467731979,-0.013977216068450704,0.00970575970021259,-0.017669110518063635,-0.0755079239245352,4.430861929757244,-0.009256727237039408,0.0704063343473047,0.08349744467731979,,,,,,,,
2023-11-14,35537.640625,1979.052612,242.263672,56.838375,444.101013,49.645226,78.21,1966.5,14094.38,0.2465086959,5.198234821,0.05121171261,0.0004974493033,0.2429801651,3.007875636,0.2176007369,0.03084242869,0.2465086959,5.198234821,0.05121171261,0.0004974493033,0.2429801651,3.007875636,0.2176007369,0.03084242869,-0.026428838128522814,-0.037081716893863303,0.0038477789725943623,0.09500296982774059,0.019400714532392227,0.021308099118420465,-0.0006388959877333678,0.008358117116193275,0.023725026765467616,0.0351768640775767,-0.028812470340101815,-0.04528182714450879,-0.03526655825766578,-0.0031604771903573914,-0.010086264991701621,-0.07264694039739494,-0.06895994715900411,0.0351768640775767,-0.028812470340101815,-0.04528182714450879,-0.03526655825766578,-0.0031604771903573914,-0.010086264991701621,-0.07264694039739494,-0.06895994715900411,,,,,,,,
2023-11-15,37880.582031,2060.408447,253.755341,65.534401,445.041199,48.877392,76.66,1964.3,14103.84,0.2557262745,5.566721834,0.05309734064,0.000518369735,0.04739533697,3.108211342,0.253898672,0.0371712851,0.2557262745,5.566721834,0.05309734064,0.000518369735,0.04739533697,3.108211342,0.253898672,0.0371712851,0.06592844558036837,0.041108475088887486,0.04743455304351185,0.15299568293428512,0.002117054391857387,-0.015466421685742748,-0.01981843753995649,-0.0011187388761759731,0.0006711895095776743,0.03739250887822343,0.07088695022228975,0.03682024939021056,0.04205540456327328,-0.8049415393618893,0.033357664392478226,0.16680979861148604,0.205199677159406,0.03739250887822343,0.07088695022228975,0.03682024939021056,0.04205540456327328,-0.8049415393618893,0.033357664392478226,0.16680979861148604,0.205199677159406,,,,,,,,
2023-11-16,36154.769531,1960.881592,242.758881,57.871403,445.585541,49.469269,72.9,1987.3,14113.67,0.2756363438,5.354134902,0.05171930586,0.0004895076278,0.05286201242,3.005593122,0.2826485546,0.03047862607,0.2756363438,5.354134902,0.05171930586,0.0004895076278,0.05286201242,3.005593122,0.2826485546,0.03047862607,-0.04555929205595788,-0.048304429709028374,-0.04333489083092834,-0.11693092304299846,0.0012231272098472967,0.012109422695875338,-0.049047743282024436,0.011709005752685409,0.0006969733065604888,0.07785695599299869,-0.03818889075821563,-0.02595299055263567,-0.05567861171524613,0.11534205260446329,-0.03301520029007088,0.11323368638966325,-0.18004916999762266,0.07785695599299869,-0.03818889075821563,-0.02595299055263567,-0.05567861171524613,0.11534205260446329,-0.03301520029007088,0.11323368638966325,-0.18004916999762266,,,,,,,,
2023-11-17,36596.683594,1961.280762,244.745361,58.415936,446.139771,49.287308,75.89,1984.7,14125.48,0.2698426281,5.247000634,0.05233942124,0.000490281073,0.2517609776,3.056747008,0.2747826099,0.0290996293,0.2698426281,5.247000634,0.05233942124,0.000490281073,0.2517609776,3.056747008,0.2747826099,0.0290996293,0.012222842759959995,0.00020356660067011312,0.008182934407248377,0.009409362340843996,0.0012438240225574049,-0.0036782633679102172,0.04101508916323726,-0.0013083077542394017,0.0008367773938315892,-0.02101941863009149,-0.020009631800644634,0.01199001745457684,0.0015800472884890393,3.762606758132951,0.017019564499788586,-0.027829417741519258,-0.0452447156519743,-0.02101941863009149,-0.020009631800644634,0.01199001745457684,0.0015800472884890393,3.762606758132951,0.017019564499788586,-0.027829417741519258,-0.0452447156519743,,,,,,,,
2023-11-20,37476.957031,2022.239136,253.635086,56.533833,449.573975,50.398064,77.6,1980.3,14284.53,0.2909858665,5.305481068,0.05200612464,0.0004851323203,0.2325398409,3.043078261,0.3003837913,0.02749717783,0.2909858665,5.305481068,0.05200612464,0.0004851323203,0.2325398409,3.043078261,0.3003837913,0.02749717783,0.024053366331377557,0.031080901409463735,0.03632234320469929,-0.032218999281292016,0.007697596635024118,0.022536349520245524,0.022532612992488987,-0.002216959742026514,0.011259794357430852,0.07835395967224512,0.011145497795645998,-0.006367984056829479,-0.010501634640911361,-0.07634676701382492,-0.004471664473450598,0.09316885595240865,-0.055067762323693925,0.07835395967224512,0.011145497795645998,-0.006367984056829479,-0.010501634640911361,-0.07634676701382492,-0.004471664473450598,0.09316885595240865,-0.055067762323693925,,,,,,,,
2023-11-21,35813.8125,1937.066772,226.486404,52.000473,448.594177,49.933167,77.77,2001.6,14199.98,0.2554859221,4.866782932,0.04961771612,0.0004430769384,0.2050356388,2.763341435,0.2780873928,0.02357725625,0.2554859221,4.866782932,0.04961771612,0.0004430769384,0.2050356388,2.763341435,0.2780873928,0.02357725625,-0.04437779005441367,-0.04211784970617838,-0.10703835351864532,-0.08018844220238885,-0.002179392167885208,-0.00922450116337803,0.0021907216494845283,0.010755946068777389,-0.005918990684327774,-0.1219988614120543,-0.08268772056242124,-0.04592552389806359,-0.0866884768138999,-0.11827737558239637,-0.09192561019054246,-0.07422637021626799,-0.14255723275438403,-0.1219988614120543,-0.08268772056242124,-0.04592552389806359,-0.0866884768138999,-0.11827737558239637,-0.09192561019054246,-0.07422637021626799,-0.14255723275438403,,,,,,,,
2023-11-22,37432.339844,2064.425293,236.136597,57.588558,450.326111,48.705429,77.1,1992.8,14265.86,0.2729150872,5.175194707,0.05042241133,0.0004688984895,0.2223210256,2.930354526,0.2996094005,0.02579188869,0.2729150872,5.175194707,0.05042241133,0.0004688984895,0.2223210256,2.930354526,0.2996094005,0.02579188869,0.04519282452824602,0.06574813157757253,0.042608266233941317,0.1074621955842594,0.0038608035699045917,-0.024587625295227067,-0.00861514722900869,-0.0043964828137489365,0.0046394431541454395,0.06821966923554434,0.06337076859790391,0.01621790104272125,0.05827780428664253,0.0843043038818283,0.060438818339507705,0.07739296443215093,0.09393088052813603,0.06821966923554434,0.06337076859790391,0.01621790104272125,0.05827780428664253,0.0843043038818283,0.060438818339507705,0.07739296443215093,0.09393088052813603,,,,,,,,
2023-11-24,37720.28125,2081.1521,232.900955,56.86644,450.60321,47.765636,75.54,2003.0,14250.85,0.2811961977,5.243434511,0.05002489525,0.0006191877248,0.2219056536,2.937200827,0.3233473799,0.02676210949,0.2811961977,5.243434511,0.05002489525,0.0006191877248,0.2219056536,2.937200827,0.3233473799,0.02676210949,0.007692316515611974,0.00810240363587722,-0.013702416487351932,-0.012539261705424187,0.0006153296316411261,-0.01929544650966941,-0.020233463035019272,0.005118426334805415,-0.0010521622951578102,0.030343175912188824,0.01318593944063573,-0.007883718162512543,0.32051550317480815,-0.0018683433061672527,0.0023363388079002956,0.079229755008972,0.03761728393222219,0.030343175912188824,0.01318593944063573,-0.007883718162512543,0.32051550317480815,-0.0018683433061672527,0.0023363388079002956,0.079229755008972,0.03761728393222219,,,,,,,,
2023-11-27,37254.167969,2027.417358,227.421478,55.064621,449.791687,48.231533,74.86,2012.4,14241.02,0.2636648907,5.155702834,0.04957664905,0.0005832012098,0.214527086,2.942655546,0.3621258083,0.02503394043,0.2636648907,5.155702834,0.04957664905,0.0005832012098,0.214527086,2.942655546,0.3621258083,0.02503394043,-0.012357099829418683,-0.025819709188963147,-0.023527069693638714,-0.03168510284800652,-0.0018009703037844549,0.00975381129647257,-0.009001853322743059,0.004692960559161241,-0.0006897834164277805,-0.062345462504097005,-0.01673171979471677,-0.008960462540898662,-0.05811890894901672,-0.03325092209367664,0.0018571147569679258,0.11992807367727187,-0.06457521820713552,-0.062345462504097005,-0.01673171979471677,-0.008960462540898662,-0.05811890894901672,-0.03325092209367664,0.0018571147569679258,0.11992807367727187,-0.06457521820713552,,,,,,,,
2023-11-28,37831.085938,2049.338135,229.692963,58.19437,450.237061,47.810623,76.41,2040.0,14281.76,0.2784929239,5.276390322,0.04896167641,0.0005849318937,0.2223086092,2.90898549,0.4107709569,0.02720199923,0.2784929239,5.276390322,0.04896167641,0.0005849318937,0.2223086092,2.90898549,0.4107709569,0.02720199923,0.015485997955451802,0.010812167960140284,0.009987996824116996,0.05683774705359368,0.000990178371170991,-0.008726863398681561,0.020705316590969858,0.013714967203339201,0.002860750142896995,0.05623817854790336,0.02340854232406664,-0.012404481782941179,0.0029675588303281764,0.03627291707118041,-0.011442064989824696,0.1343321781685891,0.08660477586668125,0.05623817854790336,0.02340854232406664,-0.012404481782941179,0.0029675588303281764,0.03627291707118041,-0.011442064989824696,0.1343321781685891,0.08660477586668125,,,,,,,,
2023-11-29,37858.492188,2029.929199,227.342758,59.25013,449.920319,48.129559,77.86,2067.1,14258.49,0.2770871254,5.163098784,0.04896067536,0.0005764793048,0.2134002511,2.907146351,0.3993402273,0.0258169078,0.2770871254,5.163098784,0.04896067536,0.0005764793048,0.2134002511,2.907146351,0.3993402273,0.0258169078,0.0007244373065291576,-0.009470831420408832,-0.010231941672501299,0.01814196115534883,-0.0007035005054814025,0.006670818742520845,0.018976573746891878,0.013284313725490104,-0.001629351004358015,-0.005047878704827702,-0.02147140963541483,-2.0445582614936342e-05,-0.014450552262645355,-0.040072033791483164,-0.0006322269417713411,-0.02782750193992589,-0.05091873646082734,-0.005047878704827702,-0.02147140963541483,-2.0445582614936342e-05,-0.014450552262645355,-0.040072033791483164,-0.0006322269417713411,-0.02782750193992589,-0.05091873646082734,,,,,,,,
2023-11-30,37712.746094,2052.556152,227.683807,59.241623,451.691895,46.759853,75.96,2057.2,14226.22,0.2647138353,5.472987929,0.04844656815,0.0005681754568,0.214638176,2.92556311,0.3991715117,0.02832401135,0.2647138353,5.472987929,0.04844656815,0.0005681754568,0.214638176,2.92556311,0.3991715117,0.02832401135,-0.0038497596068073348,0.011146671032244315,0.001500153349947464,-0.0001435777440488284,0.00393753277010811,-0.02845872741115285,-0.024402774210120826,-0.004789318368729201,-0.0022632130050237453,-0.0446548719365365,0.0600199914749493,-0.010500410915900371,-0.01440441648270585,0.005800953342927073,0.006334995482310424,-0.00042248586159410184,0.09711091542884165,-0.0446548719365365,0.0600199914749493,-0.010500410915900371,-0.01440441648270585,0.005800953342927073,0.006334995482310424,-0.00042248586159410184,0.09711091542884165,,,,,,,,
2023-12-01,38688.75,2087.139893,228.545639,59.803997,454.364044,46.754852,74.07,2089.7,14305.03,0.2696571191,5.472892701,0.04806385944,0.0005762334005,0.2221237811,2.947745242,0.4162055565,0.02797837962,0.2696571191,5.472892701,0.04806385944,0.0005762334005,0.2221237811,2.947745242,0.4162055565,0.02797837962,0.025879947950947058,0.016849108350240005,0.0037852142906236175,0.009492886445734428,0.005915866610801235,-0.00010695072116673199,-0.024881516587677788,0.015798172272992517,0.005539770930015342,0.018674066636516384,-1.7399636402570806e-05,-0.007899604133259963,0.014182139695689822,0.03487545989954732,0.007582175179943196,0.04267349823501965,-0.012202781792770345,0.018674066636516384,-1.7399636402570806e-05,-0.007899604133259963,0.014182139695689822,0.03487545989954732,0.007582175179943196,0.04267349823501965,-0.012202781792770345,,,,,,,,
2023-12-04,41980.097656,2243.21582,233.295303,61.526615,451.978882,45.500122,73.04,2042.2,14185.49,0.2897976162,5.631228139,0.05023951396,0.0006066808623,0.2382296582,3.005601654,0.4428151792,0.03852633886,0.2897976162,5.631228139,0.05023951396,0.0006066808623,0.2382296582,3.005601654,0.4428151792,0.03852633886,0.0850724734192756,0.0747798111297946,0.0207821248341562,0.028804395799832516,-0.005249451472881028,-0.02683635914407345,-0.013905764817064736,-0.022730535483562075,-0.00835650117476161,0.07468928381056772,0.028930850036776645,0.04526591383523737,0.052838765981945146,0.07250856716124932,0.019627344716107498,0.0639338477933078,0.37700393601278903,0.07468928381056772,0.028930850036776645,0.04526591383523737,0.052838765981945146,0.07250856716124932,0.019627344716107498,0.0639338477933078,0.37700393601278903,,,,,,,,
2023-12-05,44080.648438,2293.841797,231.261353,60.994831,451.889832,46.55999,72.32,2036.3,14229.91,0.298802879,5.909388587,0.05104195898,0.000618881628,0.2360187458,3.01864313,0.4640102038,0.05096386852,0.298802879,5.909388587,0.05104195898,0.000618881628,0.2360187458,3.01864313,0.4640102038,0.05096386852,0.0500368245736984,0.022568482510078036,-0.008718349550312143,-0.008643153861138009,-0.00019702247947062101,0.023293739739862707,-0.009857612267251015,-0.0028890412300460744,0.0031313687436951287,0.03107431633870017,0.04939605377973466,0.01597238820102631,0.02011068167495078,-0.00928059258744296,0.004339056701889943,0.04786426842524105,0.3228318606965601,0.03107431633870017,0.04939605377973466,0.01597238820102631,0.02011068167495078,-0.00928059258744296,0.004339056701889943,0.04786426842524105,0.3228318606965601,,,,,,,,
2023-12-06,43746.445313,2231.661377,229.424408,61.902958,450.068817,45.497124,69.38,2047.9,14146.71,0.3077909477,6.048532636,0.05181086674,0.0006281330893,0.2284530136,3.034572831,0.4426995405,0.04651684175,0.3077909477,6.048532636,0.05181086674,0.0006281330893,0.2284530136,3.034572831,0.4426995405,0.04651684175,-0.00758162905588966,-0.027107545115501286,-0.007943155984216799,0.0148885894937556,-0.004029776443387645,-0.02282788290976867,-0.040652654867256555,0.005696606590384512,-0.0058468395091747505,0.03008026137525932,0.023546268273185067,0.01506422902579585,0.014948676582785758,-0.032055641065100504,0.005277106406413878,-0.045927143682351956,-0.08725842246953497,0.03008026137525932,0.023546268273185067,0.01506422902579585,0.014948676582785758,-0.032055641065100504,0.005277106406413878,-0.045927143682351956,-0.08725842246953497,,,,,,,,
2023-12-07,43292.664063,2357.57959,232.977432,67.83783,453.503021,46.589989,69.34,2046.4,14339.99,0.3186668939,6.245656439,0.05098040223,0.0006207368987,0.2443041063,3.017451889,0.436202457,0.04652564767,0.3186668939,6.245656439,0.05098040223,0.0006207368987,0.2443041063,3.017451889,0.436202457,0.04652564767,-0.010372985662109313,0.056423530154593005,0.015486687013702483,0.09587380299338855,0.0076303975531812895,0.0240205292976321,-0.0005765350245026113,-0.0007324576395332238,0.013662540618984975,0.03533549729539387,0.03259035122448495,-0.016028770840053386,-0.011774878168323233,0.06938447626588884,-0.005641961143624363,-0.014676056570246176,0.00018930605924039057,0.03533549729539387,0.03259035122448495,-0.016028770840053386,-0.011774878168323233,0.06938447626588884,-0.005641961143624363,-0.014676056570246176,0.00018930605924039057,,,,,,,,
2023-12-08,44166.601563,2358.731934,238.915985,75.002434,455.452698,47.49987,71.23,2014.5,14403.97,0.3388230729,6.840050457,0.05152432301,0.0006440745745,0.2532044105,3.045978504,0.5060408575,0.04783539656,0.3388230729,6.840050457,0.05152432301,0.0006440745745,0.2532044105,3.045978504,0.5060408575,0.04783539656,0.020186734148035734,0.000488782650175601,0.02548982083380502,0.10561369666453069,0.004299148869396419,0.01952953884578079,0.027256994519757827,-0.015588350273651352,0.004461648857495781,0.0632515626374579,0.09516918258397977,0.010669213191886628,0.03759672713008633,0.036431250930635706,0.009453875670393463,0.16010547253749197,0.02815111568762818,0.0632515626374579,0.09516918258397977,0.010669213191886628,0.03759672713008633,0.036431250930635706,0.009453875670393463,0.16010547253749197,0.02815111568762818,,,,,,,,
2023-12-11,41243.832031,2224.578857,246.420868,70.367172,457.224243,46.620983,71.32,1993.7,14432.49,0.3960990238,6.706057461,0.04827133457,0.0005868812912,0.2378715624,2.964484933,0.5768021461,0.04013803744,0.3960990238,6.706057461,0.04827133457,0.0005868812912,0.2378715624,2.964484933,0.5768021461,0.04013803744,-0.06617601147851304,-0.05687508405098818,0.031412226352288686,-0.06180148766905347,0.0038896355379587355,-0.01850293485013743,0.0012635125649302914,-0.010325142715313929,0.001980009677887473,0.16904383284695723,-0.019589474791501527,-0.06313500595376387,-0.08879916327142634,-0.0605552173033731,-0.02675448001126135,0.13983315289912124,-0.1609134589350626,0.16904383284695723,-0.019589474791501527,-0.06313500595376387,-0.08879916327142634,-0.0605552173033731,-0.02675448001126135,0.13983315289912124,-0.1609134589350626,,,,,,,,
2023-12-12,41450.222656,2202.038086,254.49498,68.54068,459.312439,47.650852,68.61,1993.2,14533.4,0.4052932098,7.125796945,0.0487731741,0.0005843734343,0.2779809092,2.960854361,0.5927784654,0.04016059031,0.4052932098,7.125796945,0.0487731741,0.0005843734343,0.2779809092,2.960854361,0.5927784654,0.04016059031,0.0050041573451484744,-0.010132601471542269,0.03276553672394322,-0.025956592372363696,0.0045671156592630435,0.022090246359670163,-0.037997756590016696,-0.0002507899884636178,0.0069918634968739735,0.02321183705982155,0.06259109565360155,0.010396222405499644,-0.0042731927863506325,0.16861766238602738,-0.0012246889702778319,0.02769809267878509,0.000561882728663754,0.02321183705982155,0.06259109565360155,0.010396222405499644,-0.0042731927863506325,0.16861766238602738,-0.0012246889702778319,0.02769809267878509,0.000561882728663754,0.9430276141164736,0.7064947217827303,0.9617401180820211,0.40939009192666104,0.30065668875689966,-0.8077093070778865,0.7156236097587445,0.44296686975087046
2023-12-13,42890.742188,2260.648682,252.423325,70.767784,465.646454,48.081799,69.47,1997.3,14733.96,0.4029820335,7.606369365,0.04846411904,0.0006004865294,0.3108557797,2.979373279,0.6400232666,0.04029555775,0.4029820335,7.606369365,0.04846411904,0.0006004865294,0.3108557797,2.979373279,0.6400232666,0.04029555775,0.03475299864985115,0.026616522381075702,-0.00814025879803204,0.032493170479195976,0.013790210023029603,0.009043846687148305,0.012534615945197558,0.0020569937788479375,0.013799936697538095,-0.0057024796964658675,0.06744121727145291,-0.006336578779275959,0.027573284742659743,0.11826305120956127,0.006254585920850708,0.07970060310493854,0.003360693629206768,-0.0057024796964658675,0.06744121727145291,-0.006336578779275959,0.027573284742659743,0.11826305120956127,0.006254585920850708,0.07970060310493854,0.003360693629206768,0.9472826754717479,0.7312595282103724,0.9638119934581149,0.44743643858382465,0.31677328743984146,-0.8179980292472306,0.7156078836432757,0.4780582532709088
2023-12-14,43023.972656,2316.579102,253.541214,75.620331,467.140869,48.343758,71.58,2044.9,14761.56,0.3953962152,7.507673343,0.0492640423,0.0006099478863,0.3805040048,3.060915858,0.6572807524,0.04059678489,0.3953962152,7.507673343,0.0492640423,0.0006099478863,0.3805040048,3.060915858,0.6572807524,0.04059678489,0.0031062756483910547,0.024740872142290815,0.004428627980397559,0.06857000072236241,0.003209334006868625,0.005448194648457472,0.03037282280120923,0.02383217343413624,0.0018732234918514834,-0.018824209690231686,-0.012975444297267491,0.016505474067108894,0.015756151781545658,0.22405317722326412,0.027369037500184934,0.02696384131732743,0.00747544287310431,-0.018824209690231686,-0.012975444297267491,0.016505474067108894,0.015756151781545658,0.22405317722326412,0.027369037500184934,0.02696384131732743,0.00747544287310431,0.9512286695698241,0.7568101752816221,0.9655229802778981,0.48060511970847103,0.33263374418181235,-0.8245832651836813,0.7261472563961887,0.5076261098853337
2023-12-15,41929.757813,2219.337402,244.898438,72.368988,466.371704,48.88369,71.43,2035.7,14813.92,0.3543014882,6.947012753,0.05155989776,0.0005731568926,0.412261352,2.92555247,0.5705760846,0.03794846548,0.3543014882,6.947012753,0.05155989776,0.0005731568926,0.412261352,2.92555247,0.5705760846,0.03794846548,-0.025432678003699083,-0.04197642114445699,-0.03408824886355555,-0.042995619789074846,-0.0016465375886433042,0.011168598022520237,-0.002095557418273164,-0.004498997505990587,0.0035470505827297494,-0.10393303076817106,-0.07467834099664827,0.046603066918850855,-0.060318257553407584,0.08346126926230979,-0.0442231653138111,-0.13191420482557248,-0.06523470804832998,-0.10393303076817106,-0.07467834099664827,0.046603066918850855,-0.060318257553407584,0.08346126926230979,-0.0442231653138111,-0.13191420482557248,-0.06523470804832998,0.9546876250088169,0.7760518823619046,0.9666585833582525,0.505368662647112,0.3480722795727596,-0.8301290917380173,0.7335076964357271,0.5302987739833975
2023-12-18,42623.539063,2217.273438,241.348434,74.34716,468.995087,50.070538,72.47,2040.5,14905.19,0.3755101833,6.88137101,0.04759219725,0.0005753341332,0.4341270029,2.882810358,0.4573924929,0.03519085566,0.3755101833,6.88137101,0.04759219725,0.0005753341332,0.4341270029,2.882810358,0.4573924929,0.03519085566,0.016546273725075,-0.0009299910856906957,-0.01449582132492,0.027334526219987998,0.005625090410716682,0.024279018216505355,0.014559708805823801,0.0023579112835878657,0.006161097130266802,0.05986058711677744,-0.009448916438458244,-0.07695322687544437,0.0037986817014856733,0.05303832336920089,-0.014609928359958668,-0.19836721999897156,-0.07266722870397335,0.05986058711677744,-0.009448916438458244,-0.07695322687544437,0.0037986817014856733,0.05303832336920089,-0.014609928359958668,-0.19836721999897156,-0.07266722870397335,0.9579942122754234,0.7904256271906127,0.9678230552061698,0.5307007990920711,0.3692476829084945,-0.8348206946292454,0.7411002517400046,0.5534919101215539
2023-12-19,42270.527344,2177.872559,252.637192,72.989769,471.847015,49.597599,73.44,2052.1,15003.22,0.3611083304,6.70554222,0.04783315465,0.0005662127652,0.4574954724,2.832052031,0.4870137437,0.03494459586,0.3611083304,6.70554222,0.04783315465,0.0005662127652,0.4574954724,2.832052031,0.4870137437,0.03494459586,-0.008282083720880684,-0.017769968432734262,0.04677369483159777,-0.018257469417796268,0.006080933636731123,-0.009445454730284686,0.013384848902994406,0.00568488115657928,0.006576903749633489,-0.038352762562751,-0.025551418422940064,0.005062960189340604,-0.015854035896092356,0.05382864770884299,-0.01760723762461247,0.06476112148713398,-0.00699783495971984,-0.038352762562751,-0.025551418422940064,0.005062960189340604,-0.015854035896092356,0.05382864770884299,-0.01760723762461247,0.06476112148713398,-0.00699783495971984,0.9607063601412329,0.8079985273999433,0.9688332954941414,0.553144809465782,0.38648358003353495,-0.838054193094016,0.7491788465715457,0.5731120955747335
2023-12-20,43652.25,2201.911377,260.107361,82.191231,465.308472,48.10479,74.22,2047.7,14777.94,0.3718606153,6.948167711,0.04818097363,0.0005902322184,0.4409227981,3.035163552,0.4940710298,43227.654939549,0.3718606153,6.948167711,0.04818097363,0.0005902322184,0.4409227981,3.035163552,0.4940710298,43227.654939549,0.032687613399176696,0.011037752370155918,0.029568761989723358,0.12606509276663158,-0.013857336789552477,-0.030098412626788695,0.0106209150326797,-0.0021441450221723057,-0.015015443351493851,0.0297757874710054,0.036182829522174,0.00727150409679278,0.042421249883894285,-0.03622478319416034,0.07171885218799501,0.014490938276984888,1237033.049921017,0.0297757874710054,0.036182829522174,0.00727150409679278,0.042421249883894285,-0.03622478319416034,0.07171885218799501,0.014490938276984888,1237033.049921017,0.9631192461356499,0.8270290284771452,0.969287401698909,0.5744973862732415,0.3946511752196033,-0.8396369974163073,0.7564780674671525,0.5923714680716381
